timestamp;utcOffset;rating.key;rating.value;datetime_utc
1738378800;-3;FAIR;3;2025-02-01 03:00:00+00:00
1738382400;-3;POOR_TO_FAIR;2;2025-02-01 04:00:00+00:00
1738386000;-3;POOR_TO_FAIR;2;2025-02-01 05:00:00+00:00
1738389600;-3;POOR_TO_FAIR;2;2025-02-01 06:00:00+00:00
1738393200;-3;POOR_TO_FAIR;2;2025-02-01 07:00:00+00:00
1738396800;-3;POOR_TO_FAIR;2;2025-02-01 08:00:00+00:00
1738400400;-3;POOR_TO_FAIR;2;2025-02-01 09:00:00+00:00
1738404000;-3;POOR_TO_FAIR;2;2025-02-01 10:00:00+00:00
1738407600;-3;POOR_TO_FAIR;2;2025-02-01 11:00:00+00:00
1738411200;-3;POOR_TO_FAIR;2;2025-02-01 12:00:00+00:00
1738414800;-3;POOR_TO_FAIR;2;2025-02-01 13:00:00+00:00
1738418400;-3;POOR_TO_FAIR;2;2025-02-01 14:00:00+00:00
1738422000;-3;POOR_TO_FAIR;2;2025-02-01 15:00:00+00:00
1738425600;-3;POOR_TO_FAIR;2;2025-02-01 16:00:00+00:00
1738429200;-3;POOR_TO_FAIR;2;2025-02-01 17:00:00+00:00
1738432800;-3;POOR_TO_FAIR;2;2025-02-01 18:00:00+00:00
1738436400;-3;POOR_TO_FAIR;2;2025-02-01 19:00:00+00:00
1738440000;-3;POOR_TO_FAIR;2;2025-02-01 20:00:00+00:00
1738443600;-3;POOR_TO_FAIR;2;2025-02-01 21:00:00+00:00
1738447200;-3;POOR_TO_FAIR;2;2025-02-01 22:00:00+00:00
1738450800;-3;POOR_TO_FAIR;2;2025-02-01 23:00:00+00:00
1738454400;-3;POOR_TO_FAIR;2;2025-02-02 00:00:00+00:00
1738458000;-3;POOR_TO_FAIR;2;2025-02-02 01:00:00+00:00
1738461600;-3;POOR_TO_FAIR;2;2025-02-02 02:00:00+00:00
1738465200;-3;POOR_TO_FAIR;2;2025-02-02 03:00:00+00:00
1738468800;-3;POOR_TO_FAIR;2;2025-02-02 04:00:00+00:00
1738472400;-3;POOR_TO_FAIR;2;2025-02-02 05:00:00+00:00
1738476000;-3;POOR_TO_FAIR;2;2025-02-02 06:00:00+00:00
1738479600;-3;POOR_TO_FAIR;2;2025-02-02 07:00:00+00:00
1738483200;-3;POOR_TO_FAIR;2;2025-02-02 08:00:00+00:00
1738486800;-3;POOR_TO_FAIR;2;2025-02-02 09:00:00+00:00
1738490400;-3;POOR_TO_FAIR;2;2025-02-02 10:00:00+00:00
1738494000;-3;POOR_TO_FAIR;2;2025-02-02 11:00:00+00:00
1738497600;-3;POOR_TO_FAIR;2;2025-02-02 12:00:00+00:00
1738501200;-3;POOR_TO_FAIR;2;2025-02-02 13:00:00+00:00
1738504800;-3;POOR_TO_FAIR;2;2025-02-02 14:00:00+00:00
1738508400;-3;POOR_TO_FAIR;2;2025-02-02 15:00:00+00:00
1738512000;-3;POOR_TO_FAIR;2;2025-02-02 16:00:00+00:00
1738515600;-3;POOR;1;2025-02-02 17:00:00+00:00
1738519200;-3;POOR;1;2025-02-02 18:00:00+00:00
1738522800;-3;POOR;1;2025-02-02 19:00:00+00:00
1738526400;-3;POOR;1;2025-02-02 20:00:00+00:00
1738530000;-3;POOR;1;2025-02-02 21:00:00+00:00
1738533600;-3;POOR;1;2025-02-02 22:00:00+00:00
1738537200;-3;POOR;1;2025-02-02 23:00:00+00:00
1738540800;-3;POOR;1;2025-02-03 00:00:00+00:00
1738544400;-3;POOR;1;2025-02-03 01:00:00+00:00
1738548000;-3;POOR;1;2025-02-03 02:00:00+00:00
1738551600;-3;POOR;1;2025-02-03 03:00:00+00:00
1738555200;-3;POOR;1;2025-02-03 04:00:00+00:00
1738558800;-3;POOR;1;2025-02-03 05:00:00+00:00
1738562400;-3;POOR_TO_FAIR;2;2025-02-03 06:00:00+00:00
1738566000;-3;POOR_TO_FAIR;2;2025-02-03 07:00:00+00:00
1738569600;-3;POOR_TO_FAIR;2;2025-02-03 08:00:00+00:00
1738573200;-3;POOR_TO_FAIR;2;2025-02-03 09:00:00+00:00
1738576800;-3;FAIR;3;2025-02-03 10:00:00+00:00
1738580400;-3;FAIR;3;2025-02-03 11:00:00+00:00
1738584000;-3;FAIR;3;2025-02-03 12:00:00+00:00
1738587600;-3;FAIR;3;2025-02-03 13:00:00+00:00
1738591200;-3;FAIR;3;2025-02-03 14:00:00+00:00
1738594800;-3;POOR_TO_FAIR;2;2025-02-03 15:00:00+00:00
1738598400;-3;POOR_TO_FAIR;2;2025-02-03 16:00:00+00:00
1738602000;-3;POOR_TO_FAIR;2;2025-02-03 17:00:00+00:00
1738605600;-3;POOR_TO_FAIR;2;2025-02-03 18:00:00+00:00
1738609200;-3;POOR_TO_FAIR;2;2025-02-03 19:00:00+00:00
1738612800;-3;POOR_TO_FAIR;2;2025-02-03 20:00:00+00:00
1738616400;-3;POOR_TO_FAIR;2;2025-02-03 21:00:00+00:00
1738620000;-3;POOR_TO_FAIR;2;2025-02-03 22:00:00+00:00
1738623600;-3;POOR_TO_FAIR;2;2025-02-03 23:00:00+00:00
1738627200;-3;POOR_TO_FAIR;2;2025-02-04 00:00:00+00:00
1738630800;-3;POOR_TO_FAIR;2;2025-02-04 01:00:00+00:00
1738634400;-3;POOR_TO_FAIR;2;2025-02-04 02:00:00+00:00
1738638000;-3;FAIR;3;2025-02-04 03:00:00+00:00
1738641600;-3;FAIR;3;2025-02-04 04:00:00+00:00
1738645200;-3;FAIR;3;2025-02-04 05:00:00+00:00
1738648800;-3;FAIR;3;2025-02-04 06:00:00+00:00
1738652400;-3;FAIR;3;2025-02-04 07:00:00+00:00
1738656000;-3;FAIR;3;2025-02-04 08:00:00+00:00
1738659600;-3;FAIR;3;2025-02-04 09:00:00+00:00
1738663200;-3;POOR_TO_FAIR;2;2025-02-04 10:00:00+00:00
1738666800;-3;POOR_TO_FAIR;2;2025-02-04 11:00:00+00:00
1738670400;-3;POOR_TO_FAIR;2;2025-02-04 12:00:00+00:00
1738674000;-3;POOR_TO_FAIR;2;2025-02-04 13:00:00+00:00
1738677600;-3;POOR_TO_FAIR;2;2025-02-04 14:00:00+00:00
1738681200;-3;POOR_TO_FAIR;2;2025-02-04 15:00:00+00:00
1738684800;-3;POOR;1;2025-02-04 16:00:00+00:00
1738688400;-3;POOR;1;2025-02-04 17:00:00+00:00
1738692000;-3;POOR;1;2025-02-04 18:00:00+00:00
1738695600;-3;POOR;1;2025-02-04 19:00:00+00:00
1738699200;-3;POOR;1;2025-02-04 20:00:00+00:00
1738702800;-3;POOR;1;2025-02-04 21:00:00+00:00
1738706400;-3;POOR;1;2025-02-04 22:00:00+00:00
1738710000;-3;POOR_TO_FAIR;2;2025-02-04 23:00:00+00:00
1738713600;-3;POOR_TO_FAIR;2;2025-02-05 00:00:00+00:00
1738717200;-3;POOR_TO_FAIR;2;2025-02-05 01:00:00+00:00
1738720800;-3;POOR_TO_FAIR;2;2025-02-05 02:00:00+00:00
1738724400;-3;POOR_TO_FAIR;2;2025-02-05 03:00:00+00:00
1738728000;-3;POOR_TO_FAIR;2;2025-02-05 04:00:00+00:00
1738731600;-3;POOR_TO_FAIR;2;2025-02-05 05:00:00+00:00
1738735200;-3;POOR;1;2025-02-05 06:00:00+00:00
1738738800;-3;POOR;1;2025-02-05 07:00:00+00:00
1738742400;-3;POOR;1;2025-02-05 08:00:00+00:00
1738746000;-3;POOR;1;2025-02-05 09:00:00+00:00
1738749600;-3;POOR;1;2025-02-05 10:00:00+00:00
1738753200;-3;POOR;1;2025-02-05 11:00:00+00:00
1738756800;-3;POOR;1;2025-02-05 12:00:00+00:00
1738760400;-3;POOR;1;2025-02-05 13:00:00+00:00
1738764000;-3;POOR;1;2025-02-05 14:00:00+00:00
1738767600;-3;POOR;1;2025-02-05 15:00:00+00:00
1738771200;-3;POOR;1;2025-02-05 16:00:00+00:00
1738774800;-3;POOR;1;2025-02-05 17:00:00+00:00
1738778400;-3;POOR;1;2025-02-05 18:00:00+00:00
1738782000;-3;POOR;1;2025-02-05 19:00:00+00:00
1738785600;-3;POOR;1;2025-02-05 20:00:00+00:00
1738789200;-3;POOR;1;2025-02-05 21:00:00+00:00
1738792800;-3;POOR;1;2025-02-05 22:00:00+00:00
1738796400;-3;POOR;1;2025-02-05 23:00:00+00:00
1738800000;-3;POOR;1;2025-02-06 00:00:00+00:00
1738803600;-3;POOR;1;2025-02-06 01:00:00+00:00
1738807200;-3;POOR;1;2025-02-06 02:00:00+00:00
1738810800;-3;POOR;1;2025-02-06 03:00:00+00:00
1738814400;-3;POOR;1;2025-02-06 04:00:00+00:00
1738818000;-3;POOR;1;2025-02-06 05:00:00+00:00
1738821600;-3;POOR;1;2025-02-06 06:00:00+00:00
1738825200;-3;POOR;1;2025-02-06 07:00:00+00:00
1738828800;-3;POOR;1;2025-02-06 08:00:00+00:00
1738832400;-3;POOR;1;2025-02-06 09:00:00+00:00
1738836000;-3;POOR;1;2025-02-06 10:00:00+00:00
1738839600;-3;POOR;1;2025-02-06 11:00:00+00:00
1738843200;-3;POOR;1;2025-02-06 12:00:00+00:00
1738846800;-3;POOR;1;2025-02-06 13:00:00+00:00
1738850400;-3;POOR;1;2025-02-06 14:00:00+00:00
1738854000;-3;POOR;1;2025-02-06 15:00:00+00:00
1738857600;-3;POOR;1;2025-02-06 16:00:00+00:00
1738861200;-3;POOR;1;2025-02-06 17:00:00+00:00
1738864800;-3;POOR;1;2025-02-06 18:00:00+00:00
1738868400;-3;POOR;1;2025-02-06 19:00:00+00:00
1738872000;-3;POOR;1;2025-02-06 20:00:00+00:00
1738875600;-3;POOR;1;2025-02-06 21:00:00+00:00
1738879200;-3;POOR;1;2025-02-06 22:00:00+00:00
1738882800;-3;POOR;1;2025-02-06 23:00:00+00:00
1738886400;-3;POOR;1;2025-02-07 00:00:00+00:00
1738890000;-3;POOR;1;2025-02-07 01:00:00+00:00
1738893600;-3;POOR;1;2025-02-07 02:00:00+00:00
1738897200;-3;POOR;1;2025-02-07 03:00:00+00:00
1738900800;-3;POOR;1;2025-02-07 04:00:00+00:00
1738904400;-3;VERY_POOR;0;2025-02-07 05:00:00+00:00
1738908000;-3;VERY_POOR;0;2025-02-07 06:00:00+00:00
1738911600;-3;VERY_POOR;0;2025-02-07 07:00:00+00:00
1738915200;-3;VERY_POOR;0;2025-02-07 08:00:00+00:00
1738918800;-3;POOR;1;2025-02-07 09:00:00+00:00
1738922400;-3;POOR;1;2025-02-07 10:00:00+00:00
1738926000;-3;POOR;1;2025-02-07 11:00:00+00:00
1738929600;-3;POOR;1;2025-02-07 12:00:00+00:00
1738933200;-3;POOR;1;2025-02-07 13:00:00+00:00
1738936800;-3;POOR;1;2025-02-07 14:00:00+00:00
1738940400;-3;POOR;1;2025-02-07 15:00:00+00:00
1738944000;-3;POOR;1;2025-02-07 16:00:00+00:00
1738947600;-3;POOR;1;2025-02-07 17:00:00+00:00
1738951200;-3;POOR;1;2025-02-07 18:00:00+00:00
1738954800;-3;POOR;1;2025-02-07 19:00:00+00:00
1738958400;-3;POOR;1;2025-02-07 20:00:00+00:00
1738962000;-3;POOR;1;2025-02-07 21:00:00+00:00
1738965600;-3;POOR;1;2025-02-07 22:00:00+00:00
1738969200;-3;POOR;1;2025-02-07 23:00:00+00:00
1738972800;-3;POOR;1;2025-02-08 00:00:00+00:00
1738976400;-3;POOR;1;2025-02-08 01:00:00+00:00
1738980000;-3;POOR;1;2025-02-08 02:00:00+00:00
1738983600;-3;POOR;1;2025-02-08 03:00:00+00:00
1738987200;-3;POOR;1;2025-02-08 04:00:00+00:00
1738990800;-3;POOR;1;2025-02-08 05:00:00+00:00
1738994400;-3;POOR_TO_FAIR;2;2025-02-08 06:00:00+00:00
1738998000;-3;POOR_TO_FAIR;2;2025-02-08 07:00:00+00:00
1739001600;-3;POOR_TO_FAIR;2;2025-02-08 08:00:00+00:00
1739005200;-3;POOR_TO_FAIR;2;2025-02-08 09:00:00+00:00
1739008800;-3;POOR_TO_FAIR;2;2025-02-08 10:00:00+00:00
1739012400;-3;POOR_TO_FAIR;2;2025-02-08 11:00:00+00:00
1739016000;-3;POOR_TO_FAIR;2;2025-02-08 12:00:00+00:00
1739019600;-3;POOR_TO_FAIR;2;2025-02-08 13:00:00+00:00
1739023200;-3;POOR_TO_FAIR;2;2025-02-08 14:00:00+00:00
1739026800;-3;POOR_TO_FAIR;2;2025-02-08 15:00:00+00:00
1739030400;-3;POOR_TO_FAIR;2;2025-02-08 16:00:00+00:00
1739034000;-3;POOR_TO_FAIR;2;2025-02-08 17:00:00+00:00
1739037600;-3;POOR_TO_FAIR;2;2025-02-08 18:00:00+00:00
1739041200;-3;POOR_TO_FAIR;2;2025-02-08 19:00:00+00:00
1739044800;-3;POOR_TO_FAIR;2;2025-02-08 20:00:00+00:00
1739048400;-3;POOR_TO_FAIR;2;2025-02-08 21:00:00+00:00
1739052000;-3;POOR_TO_FAIR;2;2025-02-08 22:00:00+00:00
1739055600;-3;POOR_TO_FAIR;2;2025-02-08 23:00:00+00:00
1739059200;-3;POOR_TO_FAIR;2;2025-02-09 00:00:00+00:00
1739062800;-3;POOR_TO_FAIR;2;2025-02-09 01:00:00+00:00
1739066400;-3;POOR_TO_FAIR;2;2025-02-09 02:00:00+00:00
1739070000;-3;POOR_TO_FAIR;2;2025-02-09 03:00:00+00:00
1739073600;-3;POOR_TO_FAIR;2;2025-02-09 04:00:00+00:00
1739077200;-3;POOR_TO_FAIR;2;2025-02-09 05:00:00+00:00
1739080800;-3;POOR_TO_FAIR;2;2025-02-09 06:00:00+00:00
1739084400;-3;POOR_TO_FAIR;2;2025-02-09 07:00:00+00:00
1739088000;-3;POOR_TO_FAIR;2;2025-02-09 08:00:00+00:00
1739091600;-3;POOR_TO_FAIR;2;2025-02-09 09:00:00+00:00
1739095200;-3;POOR_TO_FAIR;2;2025-02-09 10:00:00+00:00
1739098800;-3;POOR_TO_FAIR;2;2025-02-09 11:00:00+00:00
1739102400;-3;POOR_TO_FAIR;2;2025-02-09 12:00:00+00:00
1739106000;-3;POOR_TO_FAIR;2;2025-02-09 13:00:00+00:00
1739109600;-3;POOR_TO_FAIR;2;2025-02-09 14:00:00+00:00
1739113200;-3;POOR_TO_FAIR;2;2025-02-09 15:00:00+00:00
1739116800;-3;POOR_TO_FAIR;2;2025-02-09 16:00:00+00:00
1739120400;-3;POOR;1;2025-02-09 17:00:00+00:00
1739124000;-3;POOR;1;2025-02-09 18:00:00+00:00
1739127600;-3;POOR;1;2025-02-09 19:00:00+00:00
1739131200;-3;POOR;1;2025-02-09 20:00:00+00:00
1739134800;-3;POOR;1;2025-02-09 21:00:00+00:00
1739138400;-3;POOR;1;2025-02-09 22:00:00+00:00
1739142000;-3;POOR;1;2025-02-09 23:00:00+00:00
1739145600;-3;POOR;1;2025-02-10 00:00:00+00:00
1739149200;-3;POOR;1;2025-02-10 01:00:00+00:00
1739152800;-3;POOR_TO_FAIR;2;2025-02-10 02:00:00+00:00
1739156400;-3;POOR_TO_FAIR;2;2025-02-10 03:00:00+00:00
1739160000;-3;POOR_TO_FAIR;2;2025-02-10 04:00:00+00:00
1739163600;-3;POOR_TO_FAIR;2;2025-02-10 05:00:00+00:00
1739167200;-3;POOR_TO_FAIR;2;2025-02-10 06:00:00+00:00
1739170800;-3;POOR_TO_FAIR;2;2025-02-10 07:00:00+00:00
1739174400;-3;FAIR;3;2025-02-10 08:00:00+00:00
1739178000;-3;FAIR;3;2025-02-10 09:00:00+00:00
1739181600;-3;FAIR;3;2025-02-10 10:00:00+00:00
1739185200;-3;POOR_TO_FAIR;2;2025-02-10 11:00:00+00:00
1739188800;-3;POOR_TO_FAIR;2;2025-02-10 12:00:00+00:00
1739192400;-3;POOR_TO_FAIR;2;2025-02-10 13:00:00+00:00
1739196000;-3;POOR_TO_FAIR;2;2025-02-10 14:00:00+00:00
1739199600;-3;POOR_TO_FAIR;2;2025-02-10 15:00:00+00:00
1739203200;-3;POOR;1;2025-02-10 16:00:00+00:00
1739206800;-3;POOR;1;2025-02-10 17:00:00+00:00
1739210400;-3;POOR;1;2025-02-10 18:00:00+00:00
1739214000;-3;VERY_POOR;0;2025-02-10 19:00:00+00:00
1739217600;-3;VERY_POOR;0;2025-02-10 20:00:00+00:00
1739221200;-3;VERY_POOR;0;2025-02-10 21:00:00+00:00
1739224800;-3;VERY_POOR;0;2025-02-10 22:00:00+00:00
1739228400;-3;POOR;1;2025-02-10 23:00:00+00:00
1739232000;-3;POOR;1;2025-02-11 00:00:00+00:00
1739235600;-3;POOR;1;2025-02-11 01:00:00+00:00
1739239200;-3;POOR;1;2025-02-11 02:00:00+00:00
1739242800;-3;POOR;1;2025-02-11 03:00:00+00:00
1739246400;-3;POOR;1;2025-02-11 04:00:00+00:00
1739250000;-3;POOR;1;2025-02-11 05:00:00+00:00
1739253600;-3;POOR;1;2025-02-11 06:00:00+00:00
1739257200;-3;POOR;1;2025-02-11 07:00:00+00:00
1739260800;-3;POOR;1;2025-02-11 08:00:00+00:00
1739264400;-3;POOR;1;2025-02-11 09:00:00+00:00
1739268000;-3;POOR;1;2025-02-11 10:00:00+00:00
1739271600;-3;POOR;1;2025-02-11 11:00:00+00:00
1739275200;-3;POOR;1;2025-02-11 12:00:00+00:00
1739278800;-3;POOR;1;2025-02-11 13:00:00+00:00
1739282400;-3;POOR;1;2025-02-11 14:00:00+00:00
1739286000;-3;POOR;1;2025-02-11 15:00:00+00:00
1739289600;-3;POOR;1;2025-02-11 16:00:00+00:00
1739293200;-3;POOR;1;2025-02-11 17:00:00+00:00
1739296800;-3;POOR;1;2025-02-11 18:00:00+00:00
1739300400;-3;POOR;1;2025-02-11 19:00:00+00:00
1739304000;-3;POOR;1;2025-02-11 20:00:00+00:00
1739307600;-3;POOR;1;2025-02-11 21:00:00+00:00
1739311200;-3;POOR;1;2025-02-11 22:00:00+00:00
1739314800;-3;POOR;1;2025-02-11 23:00:00+00:00
1739318400;-3;POOR;1;2025-02-12 00:00:00+00:00
1739322000;-3;POOR;1;2025-02-12 01:00:00+00:00
1739325600;-3;POOR;1;2025-02-12 02:00:00+00:00
1739329200;-3;POOR;1;2025-02-12 03:00:00+00:00
1739332800;-3;POOR;1;2025-02-12 04:00:00+00:00
1739336400;-3;POOR;1;2025-02-12 05:00:00+00:00
1739340000;-3;POOR;1;2025-02-12 06:00:00+00:00
1739343600;-3;POOR;1;2025-02-12 07:00:00+00:00
1739347200;-3;POOR;1;2025-02-12 08:00:00+00:00
1739350800;-3;POOR;1;2025-02-12 09:00:00+00:00
1739354400;-3;POOR;1;2025-02-12 10:00:00+00:00
1739358000;-3;POOR;1;2025-02-12 11:00:00+00:00
1739361600;-3;POOR;1;2025-02-12 12:00:00+00:00
1739365200;-3;POOR;1;2025-02-12 13:00:00+00:00
1739368800;-3;POOR;1;2025-02-12 14:00:00+00:00
1739372400;-3;POOR;1;2025-02-12 15:00:00+00:00
1739376000;-3;POOR;1;2025-02-12 16:00:00+00:00
1739379600;-3;POOR;1;2025-02-12 17:00:00+00:00
1739383200;-3;POOR;1;2025-02-12 18:00:00+00:00
1739386800;-3;POOR;1;2025-02-12 19:00:00+00:00
1739390400;-3;POOR;1;2025-02-12 20:00:00+00:00
1739394000;-3;POOR;1;2025-02-12 21:00:00+00:00
1739397600;-3;POOR;1;2025-02-12 22:00:00+00:00
1739401200;-3;POOR;1;2025-02-12 23:00:00+00:00
1739404800;-3;POOR;1;2025-02-13 00:00:00+00:00
1739408400;-3;POOR;1;2025-02-13 01:00:00+00:00
1739412000;-3;POOR;1;2025-02-13 02:00:00+00:00
1739415600;-3;POOR;1;2025-02-13 03:00:00+00:00
1739419200;-3;POOR;1;2025-02-13 04:00:00+00:00
1739422800;-3;POOR_TO_FAIR;2;2025-02-13 05:00:00+00:00
1739426400;-3;POOR_TO_FAIR;2;2025-02-13 06:00:00+00:00
1739430000;-3;FAIR;3;2025-02-13 07:00:00+00:00
1739433600;-3;FAIR;3;2025-02-13 08:00:00+00:00
1739437200;-3;FAIR;3;2025-02-13 09:00:00+00:00
1739440800;-3;FAIR;3;2025-02-13 10:00:00+00:00
1739444400;-3;FAIR;3;2025-02-13 11:00:00+00:00
1739448000;-3;FAIR;3;2025-02-13 12:00:00+00:00
1739451600;-3;FAIR;3;2025-02-13 13:00:00+00:00
1739455200;-3;FAIR;3;2025-02-13 14:00:00+00:00
1739458800;-3;FAIR;3;2025-02-13 15:00:00+00:00
1739462400;-3;FAIR;3;2025-02-13 16:00:00+00:00
1739466000;-3;POOR_TO_FAIR;2;2025-02-13 17:00:00+00:00
1739469600;-3;POOR_TO_FAIR;2;2025-02-13 18:00:00+00:00
1739473200;-3;POOR_TO_FAIR;2;2025-02-13 19:00:00+00:00
1739476800;-3;POOR_TO_FAIR;2;2025-02-13 20:00:00+00:00
1739480400;-3;POOR_TO_FAIR;2;2025-02-13 21:00:00+00:00
1739484000;-3;POOR_TO_FAIR;2;2025-02-13 22:00:00+00:00
1739487600;-3;POOR_TO_FAIR;2;2025-02-13 23:00:00+00:00
1739491200;-3;POOR_TO_FAIR;2;2025-02-14 00:00:00+00:00
1739494800;-3;POOR_TO_FAIR;2;2025-02-14 01:00:00+00:00
1739498400;-3;POOR_TO_FAIR;2;2025-02-14 02:00:00+00:00
1739502000;-3;POOR;1;2025-02-14 03:00:00+00:00
1739505600;-3;POOR;1;2025-02-14 04:00:00+00:00
1739509200;-3;POOR;1;2025-02-14 05:00:00+00:00
1739512800;-3;POOR;1;2025-02-14 06:00:00+00:00
1739516400;-3;POOR;1;2025-02-14 07:00:00+00:00
1739520000;-3;POOR;1;2025-02-14 08:00:00+00:00
1739523600;-3;POOR;1;2025-02-14 09:00:00+00:00
1739527200;-3;POOR;1;2025-02-14 10:00:00+00:00
1739530800;-3;POOR;1;2025-02-14 11:00:00+00:00
1739534400;-3;POOR;1;2025-02-14 12:00:00+00:00
1739538000;-3;POOR;1;2025-02-14 13:00:00+00:00
1739541600;-3;POOR;1;2025-02-14 14:00:00+00:00
1739545200;-3;POOR;1;2025-02-14 15:00:00+00:00
1739548800;-3;POOR;1;2025-02-14 16:00:00+00:00
1739552400;-3;POOR;1;2025-02-14 17:00:00+00:00
1739556000;-3;POOR;1;2025-02-14 18:00:00+00:00
1739559600;-3;POOR;1;2025-02-14 19:00:00+00:00
1739563200;-3;POOR;1;2025-02-14 20:00:00+00:00
1739566800;-3;POOR;1;2025-02-14 21:00:00+00:00
1739570400;-3;POOR;1;2025-02-14 22:00:00+00:00
1739574000;-3;POOR;1;2025-02-14 23:00:00+00:00
1739577600;-3;POOR;1;2025-02-15 00:00:00+00:00
1739581200;-3;POOR_TO_FAIR;2;2025-02-15 01:00:00+00:00
1739584800;-3;POOR_TO_FAIR;2;2025-02-15 02:00:00+00:00
1739588400;-3;POOR_TO_FAIR;2;2025-02-15 03:00:00+00:00
1739592000;-3;POOR_TO_FAIR;2;2025-02-15 04:00:00+00:00
1739595600;-3;POOR_TO_FAIR;2;2025-02-15 05:00:00+00:00
1739599200;-3;POOR_TO_FAIR;2;2025-02-15 06:00:00+00:00
1739602800;-3;POOR_TO_FAIR;2;2025-02-15 07:00:00+00:00
1739606400;-3;POOR_TO_FAIR;2;2025-02-15 08:00:00+00:00
1739610000;-3;FAIR;3;2025-02-15 09:00:00+00:00
1739613600;-3;FAIR;3;2025-02-15 10:00:00+00:00
1739617200;-3;FAIR;3;2025-02-15 11:00:00+00:00
1739620800;-3;FAIR;3;2025-02-15 12:00:00+00:00
1739624400;-3;FAIR;3;2025-02-15 13:00:00+00:00
1739628000;-3;FAIR;3;2025-02-15 14:00:00+00:00
1739631600;-3;FAIR;3;2025-02-15 15:00:00+00:00
1739635200;-3;POOR_TO_FAIR;2;2025-02-15 16:00:00+00:00
1739638800;-3;POOR_TO_FAIR;2;2025-02-15 17:00:00+00:00
1739642400;-3;POOR_TO_FAIR;2;2025-02-15 18:00:00+00:00
1739646000;-3;POOR_TO_FAIR;2;2025-02-15 19:00:00+00:00
1739649600;-3;POOR_TO_FAIR;2;2025-02-15 20:00:00+00:00
1739653200;-3;POOR_TO_FAIR;2;2025-02-15 21:00:00+00:00
1739656800;-3;POOR_TO_FAIR;2;2025-02-15 22:00:00+00:00
1739660400;-3;POOR_TO_FAIR;2;2025-02-15 23:00:00+00:00
1739664000;-3;POOR_TO_FAIR;2;2025-02-16 00:00:00+00:00
1739667600;-3;POOR_TO_FAIR;2;2025-02-16 01:00:00+00:00
1739671200;-3;POOR_TO_FAIR;2;2025-02-16 02:00:00+00:00
1739674800;-3;POOR_TO_FAIR;2;2025-02-16 03:00:00+00:00
1739678400;-3;POOR_TO_FAIR;2;2025-02-16 04:00:00+00:00
1739682000;-3;POOR_TO_FAIR;2;2025-02-16 05:00:00+00:00
1739685600;-3;POOR_TO_FAIR;2;2025-02-16 06:00:00+00:00
1739689200;-3;POOR_TO_FAIR;2;2025-02-16 07:00:00+00:00
1739692800;-3;POOR_TO_FAIR;2;2025-02-16 08:00:00+00:00
1739696400;-3;POOR_TO_FAIR;2;2025-02-16 09:00:00+00:00
1739700000;-3;POOR;1;2025-02-16 10:00:00+00:00
1739703600;-3;POOR;1;2025-02-16 11:00:00+00:00
1739707200;-3;POOR;1;2025-02-16 12:00:00+00:00
1739710800;-3;POOR;1;2025-02-16 13:00:00+00:00
1739714400;-3;POOR;1;2025-02-16 14:00:00+00:00
1739718000;-3;POOR;1;2025-02-16 15:00:00+00:00
1739721600;-3;POOR;1;2025-02-16 16:00:00+00:00
1739725200;-3;POOR;1;2025-02-16 17:00:00+00:00
1739728800;-3;POOR;1;2025-02-16 18:00:00+00:00
1739732400;-3;POOR;1;2025-02-16 19:00:00+00:00
1739736000;-3;POOR;1;2025-02-16 20:00:00+00:00
